datetime,code,open,close,high,low,vol,amount,p_change
2019-02-11,600519,695.0,725.3,729.5,688.18,58140.0,4143849728.0,4.71
2019-02-12,600519,723.0,717.92,725.49,715.2,35091.0,2521840128.0,-1.02
2019-02-13,600519,723.0,735.25,736.16,717.22,35677.0,2589623552.0,2.41
2019-02-14,600519,731.2,737.16,743.66,730.14,32258.0,2375987200.0,0.26
2019-02-15,600519,734.88,724.78,734.88,723.02,23237.0,1691515520.0,-1.68
2019-02-18,600519,731.0,740.0,744.95,731.0,37745.0,2787523072.0,2.1
2019-02-19,600519,740.96,730.76,742.5,726.66,29501.0,2164408832.0,-1.25
2019-02-20,600519,735.0,722.0,735.0,716.06,37882.0,2742919680.0,-1.2
2019-02-21,600519,720.0,720.25,730.48,717.0,29850.0,2163554304.0,-0.24
2019-02-22,600519,717.0,726.01,728.49,714.1,25908.0,1867253888.0,0.8
2019-02-25,600519,730.75,742.33,744.44,717.99,82622.0,6034261504.0,2.25
2019-02-26,600519,747.8,727.35,749.18,726.0,57964.0,4265279232.0,-2.02
2019-02-27,600519,733.0,740.7,758.02,731.0,65942.0,4908445184.0,1.84
2019-02-28,600519,737.9,755.01,763.42,736.95,56986.0,4289145344.0,1.93
2019-03-01,600519,761.5,789.3,790.0,761.0,63840.0,4952508928.0,4.54
2019-03-04,600519,795.0,781.86,798.33,777.22,84585.0,6661386752.0,-0.94
2019-03-05,600519,785.0,779.78,789.55,775.88,44830.0,3501155840.0,-0.27
2019-03-06,600519,775.0,768.0,779.5,765.88,46731.0,3602140416.0,-1.51
2019-03-07,600519,762.22,748.6,762.22,745.56,60180.0,4526351872.0,-2.53
2019-03-08,600519,737.9,737.5,746.83,733.65,52275.0,3868415488.0,-1.48
2019-03-11,600519,740.04,758.54,766.95,740.04,53057.0,4001728768.0,2.85
2019-03-12,600519,763.82,745.01,763.83,739.0,52510.0,3946382080.0,-1.78
2019-03-13,600519,745.5,754.0,760.75,745.5,40561.0,3058081024.0,1.21
2019-03-14,600519,757.0,778.0,785.0,754.0,62172.0,4808607744.0,3.18
2019-03-15,600519,776.0,777.3,787.5,764.85,52400.0,4084798208.0,-0.09
2019-03-18,600519,778.8,810.09,814.53,777.0,81318.0,6499567104.0,4.22
2019-03-19,600519,803.0,792.61,807.92,792.3,40634.0,3244967424.0,-2.16
2019-03-20,600519,790.0,792.8,802.3,785.0,31117.0,2470811136.0,0.02
2019-03-21,600519,788.0,785.75,792.8,781.5,32573.0,2558222848.0,-0.89
2019-03-22,600519,788.22,794.0,799.98,785.0,30517.0,2420497920.0,1.05
2019-03-25,600519,786.0,775.6,788.0,773.3,37270.0,2903744256.0,-2.32
2019-03-26,600519,780.0,773.0,785.94,764.1,37595.0,2914113024.0,-0.34
2019-03-27,600519,781.0,788.5,793.88,775.0,42807.0,3366132224.0,2.01
2019-03-28,600519,793.43,806.8,814.48,785.68,57566.0,4615969792.0,2.32
2019-03-29,600519,835.0,853.99,866.68,830.17,90933.0,7702154752.0,5.85
2019-04-01,600519,860.0,859.0,868.95,851.0,60934.0,5228521984.0,0.59
2019-04-02,600519,859.99,850.0,859.99,836.06,53227.0,4496538624.0,-1.05
2019-04-03,600519,840.12,844.5,851.74,834.21,43056.0,3629854208.0,-0.65
2019-04-04,600519,840.0,865.0,865.8,836.2,55772.0,4763897856.0,2.43
2019-04-08,600519,900.0,900.2,908.0,890.12,66251.0,5944780800.0,4.07
2019-04-09,600519,903.0,905.0,908.2,892.51,47989.0,4308645888.0,0.53
2019-04-10,600519,903.0,947.99,951.9,900.0,67814.0,6331858944.0,4.75
2019-04-11,600519,948.0,925.2,950.0,905.55,61102.0,5643817472.0,-2.4
2019-04-12,600519,909.0,914.0,919.99,900.01,48612.0,4419350016.0,-1.21
2019-04-15,600519,931.0,907.0,939.0,907.0,45522.0,4205548288.0,-0.77
2019-04-16,600519,904.9,939.9,939.9,901.22,46423.0,4297385472.0,3.63
2019-04-17,600519,938.0,952.0,955.51,925.0,40761.0,3848216576.0,1.29
2019-04-18,600519,945.41,945.5,954.68,936.22,19598.0,1853076096.0,-0.68
2019-04-19,600519,943.96,952.56,960.95,931.31,32379.0,3064971008.0,0.75
2019-04-22,600519,959.5,949.2,978.89,940.61,40627.0,3897168640.0,-0.35
2019-04-23,600519,951.0,974.95,981.22,949.2,48852.0,4725480448.0,2.71
2019-04-24,600519,979.88,970.0,990.0,951.22,45227.0,4383873024.0,-0.51
2019-04-25,600519,968.79,952.37,973.99,951.22,39801.0,3822767616.0,-1.82
2019-04-26,600519,946.3,945.0,959.88,945.0,43277.0,4119727360.0,-0.77
2019-04-29,600519,945.0,971.97,989.0,935.0,52572.0,5086408704.0,2.85
2019-04-30,600519,968.0,974.0,984.96,963.11,35943.0,3503937536.0,0.21
2019-05-06,600519,925.5,906.0,935.0,893.0,135099.0,12299396096.0,-6.98
2019-05-07,600519,893.28,890.0,913.94,870.22,100837.0,9045117952.0,-1.77
2019-05-08,600519,860.0,884.4,901.8,860.0,81882.0,7217709568.0,-0.63
2019-05-09,600519,875.0,858.81,879.87,842.5,91545.0,7863311872.0,-2.89
2019-05-10,600519,875.66,907.12,910.78,868.19,79907.0,7121198592.0,5.63
2019-05-13,600519,898.86,892.0,910.98,884.0,46637.0,4179329536.0,-1.67
2019-05-14,600519,885.0,886.57,906.0,873.0,59983.0,5349455872.0,-0.61
2019-05-15,600519,890.24,927.0,933.0,890.24,63124.0,5778791936.0,4.56
2019-05-16,600519,919.0,929.91,932.0,905.0,44540.0,4108281856.0,0.31
2019-05-17,600519,927.02,906.79,932.3,900.1,49841.0,4551116800.0,-2.49
2019-05-20,600519,900.0,884.96,900.0,871.0,44407.0,3931645952.0,-2.41
2019-05-21,600519,885.0,895.0,910.0,872.02,42385.0,3791406080.0,1.13
2019-05-22,600519,894.98,888.0,904.0,880.0,32041.0,2853872896.0,-0.78
2019-05-23,600519,881.0,861.0,883.98,856.22,58058.0,5062812160.0,-3.04
2019-05-24,600519,865.0,878.5,885.0,864.44,44034.0,3858962176.0,2.03
2019-05-27,600519,879.1,879.0,882.99,860.05,39161.0,3417213696.0,0.06
2019-05-28,600519,877.99,888.0,907.49,875.02,74772.0,6670856192.0,1.02
2019-05-29,600519,888.01,911.91,924.95,888.01,65646.0,5963755520.0,2.69
2019-05-30,600519,910.0,905.3,919.99,891.22,40247.0,3634187776.0,-0.72
2019-05-31,600519,900.53,890.0,906.99,890.0,35793.0,3211384832.0,-1.69
2019-06-03,600519,892.0,892.0,901.35,886.28,34479.0,3076922368.0,0.22
2019-06-04,600519,895.0,875.3,895.43,871.0,39689.0,3481384192.0,-1.87
2019-06-05,600519,884.0,871.6,886.26,870.0,34067.0,2988114688.0,-0.42
2019-06-06,600519,875.62,862.13,875.77,858.0,34786.0,3009567744.0,-1.09
2019-06-10,600519,857.98,871.08,878.95,840.0,55502.0,4790052352.0,1.04
2019-06-11,600519,876.0,910.89,915.61,875.0,80106.0,7209086976.0,4.57
2019-06-12,600519,906.22,906.7,910.99,894.0,37747.0,3420899328.0,-0.46
2019-06-13,600519,910.0,910.0,912.3,897.0,32917.0,2984741632.0,0.36
2019-06-14,600519,911.0,913.0,932.3,910.02,42455.0,3905679104.0,0.33
2019-06-17,600519,907.0,911.6,926.94,906.02,32769.0,3001512192.0,-0.15
2019-06-18,600519,917.0,917.0,920.0,902.6,29441.0,2687680000.0,0.59
2019-06-19,600519,940.0,932.01,946.7,932.01,53726.0,5051192832.0,1.64
2019-06-20,600519,932.5,975.0,975.5,932.2,67271.0,6468665856.0,4.61
2019-06-21,600519,969.97,976.3,984.49,964.5,45926.0,4482726912.0,0.13
2019-06-24,600519,978.3,987.1,999.69,975.0,45779.0,4532527104.0,1.11
2019-06-25,600519,992.0,982.98,999.0,967.0,51295.0,5035624448.0,-0.42
2019-06-26,600519,985.0,979.86,985.0,971.22,29588.0,2896585472.0,-0.32
2019-06-27,600519,985.0,996.35,1001.0,981.12,47978.0,4772724224.0,1.68
2019-06-28,600519,985.99,984.0,988.88,971.33,31088.0,3050739200.0,-1.24
2019-07-01,600519,1004.52,1031.86,1035.6,1000.22,52337.0,5325575680.0,4.86
2019-07-02,600519,1025.0,1025.0,1029.5,1016.0,39061.0,3989722112.0,-0.66
2019-07-03,600519,1020.0,987.9,1023.0,981.5,67139.0,6717755904.0,-3.62
2019-07-04,600519,985.8,981.2,990.8,971.22,46216.0,4531685888.0,-0.68
2019-07-05,600519,986.0,999.82,1006.0,976.3,50032.0,4968920576.0,1.9
2019-07-08,600519,995.05,984.86,997.9,975.0,33613.0,3313713152.0,-1.5
2019-07-09,600519,979.3,976.06,989.0,968.35,31723.0,3103986432.0,-0.89
2019-07-10,600519,980.93,982.52,990.58,977.0,28166.0,2774054656.0,0.66
2019-07-11,600519,989.96,981.5,998.38,976.0,30514.0,3011117056.0,-0.1
2019-07-12,600519,981.3,986.09,991.5,980.01,28173.0,2778937856.0,0.47
2019-07-15,600519,967.8,975.93,980.1,951.13,59870.0,5785726464.0,-1.03
2019-07-16,600519,975.45,968.0,982.3,965.0,33245.0,3226755584.0,-0.81
2019-07-17,600519,968.0,963.5,972.99,962.13,25468.0,2459954432.0,-0.46
2019-07-18,600519,961.5,947.5,963.0,947.18,39252.0,3748507392.0,-1.66
2019-07-19,600519,955.0,955.87,960.8,948.0,28014.0,2679887360.0,0.88
2019-07-22,600519,960.0,957.02,964.0,950.25,28125.0,2695084032.0,0.12
2019-07-23,600519,962.3,953.98,962.59,943.86,32483.0,3087319296.0,-0.32
2019-07-24,600519,958.31,946.36,959.9,944.69,46771.0,4450509824.0,-0.8
2019-07-25,600519,945.97,963.0,963.36,938.15,38255.0,3633246208.0,1.76
2019-07-26,600519,961.97,965.03,971.0,958.55,26467.0,2556208896.0,0.21
2019-07-29,600519,962.03,976.41,979.5,960.01,26981.0,2626793472.0,1.18
2019-07-30,600519,976.5,978.93,983.0,971.0,19537.0,1911965184.0,0.26
2019-07-31,600519,975.0,972.6,981.77,966.59,22526.0,2191909888.0,-0.65
2019-08-01,600519,976.51,959.3,977.0,953.02,35089.0,3385045760.0,-1.37
2019-08-02,600519,944.0,954.45,957.98,943.0,39719.0,3772328960.0,-0.51
2019-08-05,600519,945.0,942.43,954.0,940.0,36774.0,3473341440.0,-1.26
2019-08-06,600519,931.0,946.3,948.0,923.8,43991.0,4121445120.0,0.41
2019-08-07,600519,949.5,945.0,955.53,945.0,26869.0,2553463296.0,-0.14
2019-08-08,600519,953.5,971.68,974.0,952.0,38808.0,3755087104.0,2.82
2019-08-09,600519,978.5,962.03,980.95,958.99,28461.0,2760764416.0,-0.99
2019-08-12,600519,1010.31,1018.63,1020.1,995.01,81498.0,8208540672.0,5.88
2019-08-13,600519,1016.16,1017.95,1026.0,1010.68,30329.0,3088013824.0,-0.07
2019-08-14,600519,1030.02,1043.33,1051.9,1030.02,41410.0,4327071232.0,2.49
2019-08-15,600519,1028.0,1044.9,1046.48,1028.0,27237.0,2821331200.0,0.15
2019-08-16,600519,1049.84,1054.6,1075.58,1041.0,36086.0,3822488320.0,0.93
2019-08-19,600519,1061.0,1055.88,1069.98,1049.05,32867.0,3471557888.0,0.12
2019-08-20,600519,1055.0,1070.0,1073.68,1050.0,28602.0,3038219264.0,1.34
2019-08-21,600519,1070.1,1066.0,1076.97,1061.66,25066.0,2678841856.0,-0.37
2019-08-22,600519,1072.99,1104.0,1104.0,1070.0,37590.0,4099045120.0,3.56
2019-08-23,600519,1105.0,1130.1,1133.56,1095.62,40192.0,4495782912.0,2.36
2019-08-26,600519,1113.0,1102.95,1128.0,1096.68,48497.0,5382792192.0,-2.4
2019-08-27,600519,1117.0,1109.0,1131.31,1109.0,52164.0,5830618112.0,0.55
2019-08-28,600519,1109.0,1100.11,1123.19,1083.01,47009.0,5169779200.0,-0.8
2019-08-29,600519,1105.0,1113.1,1118.18,1092.5,29330.0,3247704320.0,1.18
2019-08-30,600519,1125.0,1142.0,1146.0,1123.0,44890.0,5093877248.0,2.6
2019-09-02,600519,1139.99,1138.76,1144.98,1129.0,28234.0,3210850560.0,-0.28
2019-09-03,600519,1140.0,1140.0,1151.02,1128.56,29485.0,3358578432.0,0.11
2019-09-04,600519,1140.8,1125.01,1142.91,1120.11,33600.0,3785904640.0,-1.31
2019-09-05,600519,1129.0,1144.0,1144.9,1128.0,32930.0,3746608128.0,1.69
2019-09-06,600519,1144.5,1142.49,1146.15,1131.0,26176.0,2978155776.0,-0.13
2019-09-09,600519,1145.0,1136.52,1148.0,1135.0,29379.0,3346080768.0,-0.52
2019-09-10,600519,1134.3,1123.85,1135.0,1120.01,26227.0,2952753664.0,-1.11
2019-09-11,600519,1119.22,1069.52,1119.97,1068.0,81716.0,8904690688.0,-4.83
2019-09-12,600519,1066.0,1099.0,1109.98,1066.0,41211.0,4498210304.0,2.76
2019-09-16,600519,1083.0,1099.0,1103.95,1083.0,31371.0,3432292096.0,0.0
2019-09-17,600519,1094.0,1094.01,1106.66,1087.0,25196.0,2767385856.0,-0.45
2019-09-18,600519,1108.5,1148.9,1150.0,1108.18,69314.0,7899560448.0,5.02
2019-09-19,600519,1148.0,1145.0,1150.0,1137.1,24479.0,2800064512.0,-0.34
2019-09-20,600519,1151.0,1157.42,1160.0,1147.59,37626.0,4346138112.0,1.08
2019-09-23,600519,1157.0,1149.0,1157.0,1131.0,30026.0,3431058944.0,-0.73
2019-09-24,600519,1155.0,1184.0,1184.9,1152.0,36269.0,4259834112.0,3.05
2019-09-25,600519,1180.0,1174.0,1188.87,1170.5,24024.0,2832308480.0,-0.84
2019-09-26,600519,1174.94,1167.0,1183.35,1158.81,26081.0,3050478336.0,-0.6
2019-09-27,600519,1164.0,1174.75,1183.0,1153.0,22826.0,2671754240.0,0.66
2019-09-30,600519,1163.0,1150.0,1169.43,1150.0,30825.0,3565988608.0,-2.11
2019-10-08,600519,1153.0,1167.1,1180.0,1152.01,31045.0,3631091456.0,1.49
2019-10-09,600519,1166.2,1146.81,1166.2,1135.05,35788.0,4105282304.0,-1.74
2019-10-10,600519,1127.0,1155.0,1158.93,1109.02,41173.0,4685560320.0,0.71
2019-10-11,600519,1157.0,1174.6,1175.0,1152.21,28689.0,3343559936.0,1.7
2019-10-14,600519,1186.0,1180.0,1187.66,1170.0,27187.0,3209362944.0,0.46
2019-10-15,600519,1180.0,1211.0,1215.68,1177.03,40034.0,4806856192.0,2.63
2019-10-16,600519,1168.0,1170.0,1187.5,1160.0,59150.0,6935972864.0,-3.39
2019-10-17,600519,1176.0,1183.33,1186.66,1162.5,30508.0,3578144000.0,1.14
2019-10-18,600519,1179.0,1175.79,1189.99,1171.69,28291.0,3335011072.0,-0.64
2019-10-21,600519,1171.86,1168.5,1178.9,1163.3,25274.0,2955023872.0,-0.62
2019-10-22,600519,1178.0,1170.8,1181.5,1163.89,19309.0,2262188288.0,0.2
2019-10-23,600519,1168.0,1158.91,1178.0,1156.11,23080.0,2684922112.0,-1.02
2019-10-24,600519,1164.95,1150.27,1166.0,1147.16,26178.0,3025245696.0,-0.75
2019-10-25,600519,1153.3,1171.35,1172.5,1143.03,25998.0,3015929088.0,1.83
2019-10-28,600519,1166.01,1178.29,1181.01,1165.0,22485.0,2644562944.0,0.59
2019-10-29,600519,1181.11,1193.0,1199.96,1177.77,27803.0,3314271744.0,1.25
2019-10-30,600519,1190.0,1183.8,1192.7,1176.0,21254.0,2516524288.0,-0.77
2019-10-31,600519,1196.0,1180.01,1198.0,1176.15,25909.0,3068884992.0,-0.32
2019-11-01,600519,1181.0,1185.0,1191.95,1172.5,22811.0,2697638400.0,0.42
2019-11-04,600519,1190.0,1199.59,1209.99,1189.0,26737.0,3209264128.0,1.23
2019-11-05,600519,1199.5,1199.0,1205.0,1192.0,22254.0,2667596032.0,-0.05
2019-11-06,600519,1197.0,1193.0,1204.0,1188.88,19737.0,2362005504.0,-0.5
2019-11-07,600519,1196.51,1201.37,1201.88,1189.0,16167.0,1933203840.0,0.7
2019-11-08,600519,1205.0,1205.0,1215.65,1201.51,24512.0,2964133888.0,0.3
2019-11-11,600519,1201.5,1199.0,1206.2,1193.51,17342.0,2082060800.0,-0.5
2019-11-12,600519,1204.0,1201.6,1209.6,1198.21,19150.0,2303205632.0,0.22
2019-11-13,600519,1207.0,1224.0,1227.8,1200.0,31977.0,3890666496.0,1.86
2019-11-14,600519,1227.0,1230.0,1240.0,1222.0,23521.0,2898399744.0,0.49
2019-11-15,600519,1230.0,1224.9,1232.91,1221.5,16340.0,2003665280.0,-0.41
2019-11-18,600519,1225.12,1227.28,1229.45,1218.0,18037.0,2204546048.0,0.19
2019-11-19,600519,1228.0,1232.32,1241.61,1225.02,20623.0,2542105856.0,0.41
2019-11-20,600519,1230.0,1233.75,1239.51,1228.06,15280.0,1884957312.0,0.12
2019-11-21,600519,1231.0,1231.3,1235.51,1221.06,19187.0,2356277760.0,-0.2
2019-11-22,600519,1223.0,1194.0,1229.0,1185.0,47054.0,5677646336.0,-3.03
2019-11-25,600519,1188.05,1182.06,1194.0,1172.06,38281.0,4518778880.0,-1.0
2019-11-26,600519,1186.68,1185.0,1198.6,1183.0,40239.0,4794180096.0,0.25
2019-11-27,600519,1192.8,1189.95,1196.62,1184.51,19848.0,2363839744.0,0.42
2019-11-28,600519,1194.97,1175.8,1197.51,1169.02,28844.0,3405325568.0,-1.19
2019-11-29,600519,1165.5,1129.0,1165.5,1112.89,82397.0,9338327040.0,-3.98
2019-12-02,600519,1118.2,1133.0,1140.02,1118.2,30784.0,3479717376.0,0.35
2019-12-03,600519,1133.0,1118.0,1133.0,1117.74,27340.0,3066695680.0,-1.32
2019-12-04,600519,1140.0,1122.33,1144.66,1118.0,35283.0,3980510976.0,0.39
2019-12-05,600519,1125.0,1129.8,1132.01,1118.0,21338.0,2402503424.0,0.67
2019-12-06,600519,1135.97,1170.0,1170.0,1130.1,39506.0,4565643776.0,3.56
2019-12-09,600519,1175.0,1158.7,1176.0,1156.1,21824.0,2543532544.0,-0.97
2019-12-10,600519,1159.6,1164.4,1165.0,1151.0,15086.0,1749356288.0,0.49
2019-12-11,600519,1168.0,1158.98,1170.75,1155.55,14567.0,1689987712.0,-0.47
2019-12-12,600519,1156.0,1137.0,1159.94,1130.08,29409.0,3362699776.0,-1.9
2019-12-13,600519,1146.0,1163.0,1165.0,1146.0,30000.0,3473927936.0,2.29
2019-12-16,600519,1163.0,1147.92,1163.0,1137.94,30936.0,3554133760.0,-1.3
2019-12-17,600519,1149.7,1169.98,1173.6,1143.03,42616.0,4937041920.0,1.92
2019-12-18,600519,1174.0,1168.0,1175.2,1164.0,19640.0,2295963904.0,-0.17
2019-12-19,600519,1163.0,1157.4,1163.0,1152.0,19552.0,2262598656.0,-0.91
2019-12-20,600519,1162.18,1146.3,1162.18,1141.5,23563.0,2703612416.0,-0.96
2019-12-23,600519,1139.0,1149.3,1162.5,1136.0,25919.0,2981937664.0,0.26
2019-12-24,600519,1153.0,1148.0,1155.0,1145.0,11823.0,1358536192.0,-0.11
2019-12-25,600519,1143.0,1133.7,1143.0,1130.01,24305.0,2755735040.0,-1.25
2019-12-26,600519,1132.0,1135.1,1141.98,1119.99,22877.0,2585996544.0,0.12
2019-12-27,600519,1150.0,1163.0,1172.0,1150.0,47066.0,5486452736.0,2.46
2019-12-30,600519,1170.2,1185.8,1195.5,1170.2,40760.0,4827682304.0,1.96
2019-12-31,600519,1183.0,1183.0,1188.0,1176.51,22588.0,2666705152.0,-0.24
2020-01-02,600519,1128.0,1130.0,1145.06,1116.0,148099.0,16696837120.0,-4.48
2020-01-03,600519,1117.0,1078.56,1117.0,1076.9,130318.0,14266380288.0,-4.55
2020-01-06,600519,1070.86,1077.99,1092.9,1067.3,63414.0,6853917696.0,-0.05
2020-01-07,600519,1077.5,1094.53,1099.0,1076.4,47853.0,5220697088.0,1.53
2020-01-08,600519,1085.05,1088.14,1095.5,1082.58,25008.0,2720371968.0,-0.58
2020-01-09,600519,1094.0,1102.7,1105.39,1090.0,37405.0,4110949888.0,1.34
2020-01-10,600519,1109.0,1112.5,1115.99,1102.5,35975.0,3993457152.0,0.89
2020-01-13,600519,1112.5,1124.27,1129.2,1112.0,38515.0,4325687808.0,1.06
2020-01-14,600519,1124.2,1107.4,1124.89,1103.0,35144.0,3916300800.0,-1.5
2020-01-15,600519,1109.01,1112.13,1121.6,1105.0,26029.0,2895603712.0,0.43
2020-01-16,600519,1118.87,1107.0,1118.87,1102.58,23191.0,2571593216.0,-0.46
2020-01-17,600519,1110.0,1107.5,1112.78,1101.01,23472.0,2599645184.0,0.05
2020-01-20,600519,1111.86,1091.0,1111.86,1082.0,35391.0,3858246912.0,-1.49
2020-01-21,600519,1081.0,1075.3,1087.0,1072.3,32874.0,3542441216.0,-1.44
2020-01-22,600519,1070.0,1075.51,1084.0,1055.38,36200.0,3875275008.0,0.02
2020-01-23,600519,1076.0,1052.8,1076.0,1037.0,53468.0,5638945792.0,-2.11
2020-02-03,600519,985.0,1003.92,1010.68,980.0,123442.0,12314991616.0,-4.64
2020-02-04,600519,1015.0,1038.01,1057.0,1011.01,62624.0,6490468864.0,3.4
2020-02-05,600519,1050.0,1049.99,1054.0,1033.03,47418.0,4956355072.0,1.15
2020-02-06,600519,1059.43,1071.0,1075.0,1052.02,47171.0,5011246592.0,2.0
2020-02-07,600519,1070.01,1076.0,1077.0,1061.02,31278.0,3348894464.0,0.47
2020-02-10,600519,1062.0,1066.49,1074.6,1057.2,30533.0,3251908608.0,-0.88
2020-02-11,600519,1063.0,1098.0,1099.68,1062.8,47917.0,5222919168.0,2.95
2020-02-12,600519,1089.0,1097.27,1098.79,1085.88,28125.0,3072293888.0,-0.07
2020-02-13,600519,1098.0,1091.0,1113.89,1088.01,30357.0,3335277312.0,-0.57
2020-02-14,600519,1090.45,1088.0,1093.51,1083.11,23287.0,2534568448.0,-0.27
2020-02-17,600519,1082.5,1093.82,1096.19,1082.4,27028.0,2946182656.0,0.53
2020-02-18,600519,1090.01,1084.0,1096.88,1083.0,26664.0,2897729792.0,-0.9
2020-02-19,600519,1085.0,1096.5,1101.5,1078.0,37051.0,4052365568.0,1.15
2020-02-20,600519,1096.7,1118.0,1124.0,1095.41,46802.0,5220660736.0,1.96
2020-02-21,600519,1111.46,1112.88,1123.54,1110.01,28940.0,3225337088.0,-0.46
2020-02-24,600519,1105.5,1087.18,1110.0,1085.5,38650.0,4221857536.0,-2.31
2020-02-25,600519,1078.0,1074.81,1082.09,1067.88,38385.0,4127432192.0,-1.14
2020-02-26,600519,1062.0,1073.7,1084.0,1055.0,43560.0,4663278592.0,-0.1
2020-02-27,600519,1076.0,1087.39,1094.99,1076.0,34498.0,3758783744.0,1.28
2020-02-28,600519,1070.3,1057.0,1082.0,1049.97,49946.0,5307929088.0,-2.79
2020-03-02,600519,1050.11,1086.01,1096.55,1050.01,47663.0,5154329088.0,2.74
2020-03-03,600519,1098.0,1113.0,1118.88,1098.0,50250.0,5585227776.0,2.49
2020-03-04,600519,1125.0,1128.92,1139.0,1116.24,53792.0,6080148992.0,1.43
2020-03-05,600519,1136.31,1171.0,1174.99,1130.56,62426.0,7210485248.0,3.73
2020-03-06,600519,1163.0,1155.5,1176.0,1151.98,30641.0,3553622272.0,-1.32
2020-03-09,600519,1135.0,1114.01,1135.0,1111.31,43404.0,4865288704.0,-3.59
2020-03-10,600519,1113.0,1156.0,1168.0,1113.0,58062.0,6635936256.0,3.77
2020-03-11,600519,1155.5,1158.52,1169.58,1141.0,35547.0,4124608000.0,0.22
2020-03-12,600519,1141.22,1138.5,1153.0,1125.1,36630.0,4172606208.0,-1.73
2020-03-13,600519,1090.0,1112.03,1128.98,1080.0,75885.0,8348496384.0,-2.32
2020-03-16,600519,1103.98,1067.0,1107.95,1062.0,51232.0,5548946944.0,-4.05
2020-03-17,600519,1055.0,1045.1,1078.0,1011.12,79359.0,8277472768.0,-2.05
2020-03-18,600519,1040.0,1007.99,1060.0,1007.99,73459.0,7582762496.0,-3.55
2020-03-19,600519,993.99,996.0,1015.0,960.1,102265.0,10075880448.0,-1.19
2020-03-20,600519,1011.0,1035.28,1043.0,1011.0,60139.0,6169094656.0,3.94
2020-03-23,600519,1000.0,1019.0,1035.28,991.52,48472.0,4918121984.0,-1.57
2020-03-24,600519,1043.0,1056.0,1058.88,1035.0,46650.0,4900364288.0,3.63
2020-03-25,600519,1087.98,1080.1,1091.36,1074.2,37048.0,4015061248.0,2.28
2020-03-26,600519,1073.33,1064.92,1091.2,1062.0,30048.0,3231754240.0,-1.41
2020-03-27,600519,1085.0,1075.5,1092.0,1075.01,36261.0,3931759360.0,0.99
2020-03-30,600519,1060.25,1072.0,1077.0,1057.0,30687.0,3279823104.0,-0.33
2020-03-31,600519,1082.0,1111.0,1115.0,1081.8,47984.0,5293170688.0,3.64
2020-04-01,600519,1117.0,1103.0,1129.0,1103.0,33205.0,3700184320.0,-0.72
2020-04-02,600519,1104.0,1145.0,1145.0,1103.88,45205.0,5095167488.0,3.81
2020-04-03,600519,1139.03,1139.79,1147.96,1131.98,27617.0,3148421888.0,-0.46
2020-04-07,600519,1161.95,1159.95,1166.5,1148.89,43488.0,5041525248.0,1.77
2020-04-08,600519,1152.0,1159.76,1166.31,1152.0,24224.0,2809422080.0,-0.02
2020-04-09,600519,1166.0,1158.5,1169.0,1147.96,22816.0,2640230400.0,-0.11
2020-04-10,600519,1157.88,1165.0,1181.5,1153.5,27804.0,3252600576.0,0.56
2020-04-13,600519,1165.0,1162.3,1169.98,1148.5,15981.0,1854563712.0,-0.23
2020-04-14,600519,1176.0,1185.1,1191.55,1166.0,36799.0,4340858880.0,1.96
2020-04-15,600519,1192.0,1189.6,1203.99,1187.1,29332.0,3501318144.0,0.38
2020-04-16,600519,1192.97,1197.1,1197.1,1184.1,21727.0,2588431872.0,0.63
2020-04-17,600519,1210.0,1226.0,1234.56,1205.01,38245.0,4676618240.0,2.41
2020-04-20,600519,1221.0,1227.3,1231.5,1216.8,24238.0,2963483392.0,0.11
2020-04-21,600519,1221.02,1200.0,1223.99,1193.0,29224.0,3517018368.0,-2.22
2020-04-22,600519,1206.0,1244.5,1249.5,1202.22,44034.0,5430377472.0,3.71
2020-04-23,600519,1250.0,1252.26,1265.68,1247.77,26898.0,3377042432.0,0.62
2020-04-24,600519,1248.0,1250.56,1259.89,1235.18,19122.0,2390444032.0,-0.14
2020-04-27,600519,1257.0,1276.0,1278.17,1250.96,25903.0,3284513280.0,2.03
2020-04-28,600519,1285.31,1279.13,1299.94,1271.88,34661.0,4458549248.0,0.25
2020-04-29,600519,1277.8,1274.9,1288.1,1258.0,23444.0,2976724992.0,-0.33
2020-04-30,600519,1271.0,1265.7,1285.01,1258.88,24660.0,3134408960.0,-0.72
2020-05-06,600519,1251.0,1300.0,1300.0,1250.0,35834.0,4598589952.0,2.71
2020-05-07,600519,1299.4,1312.0,1314.99,1293.0,27934.0,3647628288.0,0.92
2020-05-08,600519,1317.0,1314.61,1338.0,1308.51,29078.0,3839217920.0,0.2
2020-05-11,600519,1320.0,1323.01,1335.0,1313.67,23671.0,3135991040.0,0.64
2020-05-12,600519,1318.0,1333.0,1334.99,1316.0,19721.0,2621824768.0,0.76
2020-05-13,600519,1333.0,1335.95,1337.99,1322.88,22014.0,2931464960.0,0.22
2020-05-14,600519,1330.0,1326.59,1334.88,1325.11,18574.0,2467976448.0,-0.7
2020-05-15,600519,1329.0,1313.0,1333.5,1301.88,26398.0,3469736704.0,-1.02
2020-05-18,600519,1306.0,1346.21,1351.5,1305.13,34362.0,4587989504.0,2.53
2020-05-19,600519,1364.0,1346.11,1364.0,1338.0,24787.0,3342210560.0,-0.01
2020-05-20,600519,1346.11,1351.0,1359.18,1336.81,21183.0,2859455232.0,0.36
